    3.863040    1.226074    0.148436    0.007156    0.000942
    3.448775    1.088693    0.194042    0.032093    0.006778
    3.624047    1.999487    0.821377    0.560025    0.070009    
    4.712186    1.921459    0.211777    0.007154    0.001414   
   17.914240    1.239400    0.139910    0.006866    0.001102
