    3.415327     1.234311     0.211352     0.180817     0.007527
    3.856172     0.890406     0.153191     0.006949     0.004775
    2.466232     1.457909     1.197249     0.247069     0.005751
    2.501671     1.765423     1.577662     0.434350     0.001047
    0.155696     0.100368     0.007305     0.001538     0.000269
